"date","region","cases","cases_smooth","cum_cases","cum_cases_smooth","deads","deads_smooth","cum_deads","cum_deads_smooth"
2020-07-07,"ESPV",32,23.2126019332409,14811,14812.9168153849,0,0.272949065155375,1561,1572.13878178303
2020-07-08,"ESPV",37,27.835119481472,14848,14840.7519348664,0,0.267131893447262,1561,1572.40591367648
2020-07-09,"ESPV",34,33.4866377616436,14882,14874.238572628,0,0.262493258919618,1561,1572.6684069354
2020-07-10,"ESPV",24,40.2696676753522,14906,14914.5082403034,0,0.258983394458566,1561,1572.92739032986
2020-07-11,"ESPV",40,48.2316890158013,14946,14962.7399293192,0,0.256561242549139,1561,1573.18395157241
2020-07-12,"ESPV",43,57.3490949887862,14989,15020.089024308,1,0.255197873298359,1562,1573.4391494457
2020-07-13,"ESPV",54,67.5329839665319,15043,15087.6220082745,0,0.254877455163441,1562,1573.69402690087
2020-07-14,"ESPV",79,78.5782784651201,15122,15166.2002867396,1,0.255596949358871,1563,1573.94962385023
2020-07-15,"ESPV",96,90.1339090066679,15218,15256.3341957463,0,0.257366065876338,1563,1574.2069899161
2020-07-16,"ESPV",129,101.68922932568,15347,15358.023425072,0,0.26020748043631,1563,1574.46719739654
2020-07-17,"ESPV",101,112.580892035312,15448,15470.6043171073,0,0.264156772268826,1563,1574.73135416881
2020-07-18,"ESPV",186,122.027951768282,15634,15592.6322688756,1,0.269261112200954,1564,1575.00061528101
2020-07-19,"ESPV",94,129.307052017735,15728,15721.9393208933,0,0.27558188435713,1564,1575.27619716537
2020-07-20,"ESPV",113,134.455245680095,15841,15856.3945665734,0,0.283196622290114,1564,1575.55939378766
2020-07-21,"ESPV",121,137.982159361832,15962,15994.3767259352,0,0.2922005818279,1564,1575.85159436948
2020-07-22,"ESPV",158,140.55834229515,16120,16134.9350682304,0,0.302708709521212,1564,1576.15430307901
2020-07-23,"ESPV",126,142.947865518184,16246,16277.8829337485,0,0.314858063246589,1564,1576.46916114225
2020-07-24,"ESPV",111,145.977169472755,16357,16423.8601032213,0,0.328807175827772,1564,1576.79796831808
2020-07-25,"ESPV",172,150.548791281859,16529,16574.4088945032,0,0.344724350527461,1564,1577.14269266861
2020-07-26,"ESPV",164,157.679705464084,16693,16732.0885999672,0,0.362800260908801,1564,1577.50549292952
2020-07-27,"ESPV",216,167.917881372205,16909,16900.0064813395,0,0.383255959922619,1564,1577.88874888944
2020-07-28,"ESPV",224,181.211272279144,17133,17081.2177536186,0,0.406346651902531,1564,1578.29509554134
2020-07-29,"ESPV",205,197.466715162759,17338,17278.6844687814,0,0.432366105142892,1564,1578.72746164648
2020-07-30,"ESPV",144,216.509189489092,17482,17495.1936582704,1,0.461651792322747,1565,1579.18911343881
2020-07-31,"ESPV",178,238.00485611546,17660,17733.1985143859,1,0.494591187154113,1566,1579.68370462596
2020-08-01,"ESPV",228,261.381993109625,17888,17994.5805074955,1,0.531630225516634,1567,1580.21533485148
2020-08-02,"ESPV",294,285.758829786797,18182,18280.3393372823,1,0.573280719125083,1568,1580.7886155706
2020-08-03,"ESPV",429,310.161585958982,18611,18590.5009232413,0,0.620129403552846,1568,1581.40874497416
2020-08-04,"ESPV",381,334.136641754606,18992,18924.6375649959,1,0.672848931070439,1569,1582.08159390523
2020-08-05,"ESPV",375,357.33381221215,19367,19281.9713772081,0,0.732210582120503,1569,1582.81380448735
2020-08-06,"ESPV",361,379.406010115432,19728,19661.3773873235,1,0.799098957575544,1570,1583.61290344492
2020-08-07,"ESPV",277,400.018939217305,20005,20061.3963265408,1,0.874527599804185,1571,1584.48743104473
2020-08-08,"ESPV",292,418.860421411533,20297,20480.2567479523,2,0.959651605156285,1573,1585.44708264988
2020-08-09,"ESPV",523,435.648968888502,20820,20915.9057168408,1,1.05579195886173,1574,1586.50287460874
2020-08-10,"ESPV",504,450.183606057493,21324,21366.0893228983,1,1.16446208307819,1575,1587.66733669182
2020-08-11,"ESPV",566,462.685098117021,21890,21828.7744210154,2,1.28739602212742,1577,1588.95473271395
2020-08-12,"ESPV",552,473.652121506548,22442,22302.4265425219,1,1.42658070978021,1578,1590.38131342373
2020-08-13,"ESPV",386,483.669042986982,22828,22786.0955855089,0,1.58429287226381,1578,1591.96560629599
2020-08-14,"ESPV",300,493.388040210393,23128,23279.4836257193,2,1.76293878171027,1580,1593.7285450777
2020-08-15,"ESPV",523,503.520501573095,23651,23783.0041272924,1,1.96397303058734,1581,1595.69251810829
2020-08-16,"ESPV",557,514.83801140532,24208,24297.8421386977,0,2.18811782658774,1581,1597.88063593488
2020-08-17,"ESPV",673,528.167568025629,24881,24826.0097067233,1,2.43547163942593,1582,1600.3161075743
2020-08-18,"ESPV",574,543.705520722386,25455,25369.7152274457,1,2.70528439832463,1583,1603.02139197263
2020-08-19,"ESPV",650,560.678497799396,26105,25930.3937252451,5,2.99571538109537,1588,1606.01710735372
2020-08-20,"ESPV",458,578.142928175449,26563,26508.5366534205,3,3.30359067766429,1591,1609.32069803139
2020-08-21,"ESPV",395,595.032525512908,26958,27103.5691789335,4,3.62453561148988,1595,1612.94523364288
2020-08-22,"ESPV",532,610.159500428382,27490,27713.7286793618,5,3.95478371064642,1600,1616.90001735353
2020-08-23,"ESPV",700,622.237594743405,28190,28335.9662741052,4,4.29049063765975,1604,1621.19050799119
2020-08-24,"ESPV",740,629.930054187462,28930,28965.8963282927,6,4.62716270356973,1610,1625.81767069475
2020-08-25,"ESPV",821,632.316829025636,29751,29598.2131573183,5,4.95970569733098,1615,1630.77737639209
2020-08-26,"ESPV",690,630.052241536621,30441,30228.265398855,10,5.28250723435299,1625,1636.05988362644
2020-08-27,"ESPV",481,624.233231303453,30922,30852.4986301584,2,5.58955309246184,1627,1641.6494367189
2020-08-28,"ESPV",484,615.991623652129,31406,31468.4902538105,9,5.87535455373116,1636,1647.52479127263
2020-08-29,"ESPV",518,606.442209014169,31924,32074.9324628247,6,6.13934975345033,1642,1653.66414102608
2020-08-30,"ESPV",563,596.650244101383,32487,32671.5827069261,3,6.38382129695992,1645,1660.04796232304
2020-08-31,"ESPV",672,587.618020727274,33159,33259.2007276534,4,6.61223184168418,1649,1666.66019416473
2020-09-01,"ESPV",737,580.210791756321,33896,33839.4115194097,10,6.8290986318638,1659,1673.48929279659
2020-09-02,"ESPV",605,574.322356653492,34501,34413.7338760632,6,7.03988580837758,1665,1680.52917860497
2020-09-03,"ESPV",500,569.246161864683,35001,34982.9800379279,8,7.25093006751923,1673,1687.78010867249
2020-09-04,"ESPV",412,564.294499118581,35413,35547.2745370464,8,7.46887113242616,1681,1695.24897980491
2020-09-05,"ESPV",608,558.804233393568,36021,36106.07877044,11,7.69765771321224,1692,1702.94663751813
2020-09-06,"ESPV",610,552.139187903443,36631,36658.2179583435,6,7.94031004200912,1698,1710.88694756013
2020-09-07,"ESPV",609,543.699982125659,37240,37201.9179404691,8,8.20019639490861,1706,1719.08714395504
2020-09-08,"ESPV",675,532.946417980758,37915,37734.8643584499,9,8.48108994746567,1715,1727.56823390251
2020-09-09,"ESPV",524,519.891285280482,38439,38254.7556437304,5,8.78723821242939,1720,1736.35547211494
2020-09-10,"ESPV",324,505.397234219175,38763,38760.1528779495,8,9.1234508971778,1728,1745.47892301212
2020-09-11,"ESPV",307,490.343850573641,39070,39250.4967285232,9,9.49255930597871,1737,1754.97148231809
2020-09-12,"ESPV",430,475.523922249933,39500,39726.0206507731,10,9.87971569973335,1747,1764.85119801783
2020-09-13,"ESPV",532,461.640589416358,40032,40187.6612401895,7,10.259923982341,1754,1775.11112200017
2020-09-14,"ESPV",533,449.315912649655,40565,40636.9771528391,9,10.6043283849172,1763,1785.71545038509
2020-09-15,"ESPV",600,439.108681551435,41165,41076.0858343906,13,10.8808365107458,1776,1796.59628689583
2020-09-16,"ESPV",459,431.371504272744,41624,41507.4573386633,14,11.0555984322351,1790,1807.65188532807
2020-09-17,"ESPV",388,425.623735286886,42012,41933.0810739502,22,11.0954224552424,1812,1818.74730778331
2020-09-18,"ESPV",311,421.1766508111,42323,42354.2577247613,9,10.9761084826662,1821,1829.72341626598
2020-09-19,"ESPV",374,417.384012145125,42697,42771.6417369064,10,10.7143595963458,1831,1840.43777586232
2020-09-20,"ESPV",472,413.62751361869,43169,43185.2692505251,6,10.3452138914915,1837,1850.78298975381
2020-09-21,"ESPV",372,409.311671964437,43541,43594.5809224895,6,9.90403630050579,1843,1860.68702605432
2020-09-22,"ESPV",411,403.867542217144,43952,43998.4484647067,8,9.42385357842681,1851,1870.11087963275
2020-09-23,"ESPV",489,396.809035489898,44441,44395.2575001966,13,8.93372247821954,1864,1879.04460211097
2020-09-24,"ESPV",362,388.474976378442,44803,44783.732476575,7,8.45800758034744,1871,1887.50260969131
2020-09-25,"ESPV",287,379.844753560479,45090,45163.5772301355,12,8.01540983553669,1883,1895.51801952685
2020-09-26,"ESPV",396,371.841275895897,45486,45535.4185060314,5,7.61399634257226,1888,1903.13201586942
2020-09-27,"ESPV",377,365.312250108242,45863,45900.7307561396,5,7.25720812956169,1893,1910.38922399898
2020-09-28,"ESPV",425,361.054567854633,46288,46261.7853239943,7,6.94762730468315,1900,1917.33685130367
2020-09-29,"ESPV",417,359.857215084512,46705,46621.6425390788,11,6.6873415527441,1911,1924.02419285641
2020-09-30,"ESPV",323,362.56096056294,47028,46984.2034996417,8,6.47829306117079,1919,1930.50248591758
2020-10-01,"ESPV",277,369.723037183533,47305,47353.9265368253,2,6.32263055579795,1921,1936.82511647338
2020-10-02,"ESPV",342,381.103070595304,47647,47735.0296074206,7,6.22214338901689,1928,1943.0472598624
2020-10-03,"ESPV",408,396.413599616877,48055,48131.4432070374,5,6.17270822658712,1933,1949.21996808898
2020-10-04,"ESPV",435,415.398096873402,48490,48546.8413039108,4,6.16841695778862,1937,1955.38838504677
2020-10-05,"ESPV",454,437.784134328193,48944,48984.625438239,6,6.20442548626704,1943,1961.59281053304
2020-10-06,"ESPV",581,463.238654253616,49525,49447.8640924927,6,6.27663593956266,1949,1967.8694464726
2020-10-07,"ESPV",561,491.324612173308,50086,49939.188704666,3,6.38142190262614,1952,1974.25086837523
2020-10-08,"ESPV",371,521.516700506801,50457,50460.7054051728,9,6.51539528539823,1961,1980.76626366063
2020-10-09,"ESPV",532,553.531912035278,50989,51014.237317208,11,6.67452523436988,1972,1987.440788895
2020-10-10,"ESPV",412,587.170975106087,51401,51601.4082923141,7,6.84912734018605,1979,1994.28991623518
2020-10-11,"ESPV",647,622.16723734584,52048,52223.57552966,5,7.02590647556469,1984,2001.31582271075
2020-10-12,"ESPV",813,658.178223562133,52861,52881.7537532221,5,7.1901478683358,1989,2008.50597057908
2020-10-13,"ESPV",861,694.779288416647,53722,53576.5330416387,8,7.32584431040452,1997,2015.83181488949
2020-10-14,"ESPV",733,731.459645541232,54455,54307.99268718,6,7.41614178947734,2003,2023.24795667896
2020-10-15,"ESPV",677,767.637272700408,55132,55075.6299598804,5,7.44414652259657,2008,2030.69210320156
2020-10-16,"ESPV",648,803.106972326638,55780,55878.736932207,10,7.39500036437644,2018,2038.08710356594
2020-10-17,"ESPV",776,838.197769225267,56556,56716.9347014323,12,7.26368964608351,2030,2045.35079321202
2020-10-18,"ESPV",965,873.360948794269,57521,57590.2956502266,10,7.05174041770701,2040,2052.40253362973
2020-10-19,"ESPV",956,909.145940649268,58477,58499.4415908758,4,6.76364698951261,2044,2059.16618061924
2020-10-20,"ESPV",1047,946.203189131556,59524,59445.6447800074,3,6.40673481522949,2047,2065.57291543447
2020-10-21,"ESPV",990,985.291150275188,60514,60430.9359302826,6,5.99086295922324,2053,2071.56377839369
2020-10-22,"ESPV",933,1027.2740665752,61447,61458.2099968578,8,5.52795456882381,2061,2077.09173296252
2020-10-23,"ESPV",930,1049.34870716686,62377,62507.5587040246,7,5.03212742274591,2068,2082.12386038526
2020-10-24,"ESPV",1012,960.239456303426,63389,63467.798160328,7,4.52364520436883,2075,2086.64750558963
2020-10-25,"ESPV",937,710.615007215595,64326,64178.4131675436,5,4.02245464030329,2080,2090.66996022993
2020-10-26,"ESPV",207,383.931034694236,64533,64562.3442022379,1,3.54386893160843,2081,2094.21382916154
2020-10-27,"ESPV",13,136.711479875626,64546,64699.0556821135,1,3.09860476348148,2082,2097.31243392502
2020-10-28,"ESPV",2,28.9640023931371,64548,64728.0196845066,0,2.69323912681237,2082,2100.00567305184
2020-10-29,"ESPV",1,3.29596729883455,64549,64731.3156518055,0,2.33089121754437,2082,2102.33656426938
2020-01-31,"ESRI",0,0.0323124809098606,0,0.0323124809098606,0,0,0,0
2020-02-01,"ESRI",0,0.0399767490423704,0,0.072289229952231,0,0,0,0
2020-02-02,"ESRI",0,0.0494589287608367,0,0.121748158713068,0,0,0,0
2020-02-03,"ESRI",1,0.0611902195882269,1,0.182938378301295,0,0,0,0
2020-02-04,"ESRI",0,0.0757041006421053,1,0.2586424789434,0,0,0,0
2020-02-05,"ESRI",0,0.0936605915231015,1,0.352303070466501,0,0,0,0
2020-02-06,"ESRI",0,0.115876268041962,1,0.468179338508464,0,0,0,0
2020-02-07,"ESRI",0,0.143361397902885,1,0.611540736411349,0,0,0,0
2020-02-08,"ESRI",0,0.177365684797476,1,0.788906421208825,0,0,0,0
2020-02-09,"ESRI",0,0.219433804229736,1,1.00834022543856,0,0,0,0
2020-02-10,"ESRI",0,0.271475146116355,1,1.27981537155492,0,0,0,0
2020-02-11,"ESRI",0,0.335849944242517,1,1.61566531579743,0,0,0,0
2020-02-12,"ESRI",0,0.415475288643097,1,2.03114060444053,0,0,0,0
2020-02-13,"ESRI",0,0.513955927892545,1,2.54509653233307,0,2.69877495275595e-10,0,2.69877495275595e-10
2020-02-14,"ESRI",0,0.635745617913598,1,3.18084215024667,0,5.44921772146669e-10,0,8.14799267422264e-10
2020-02-15,"ESRI",0,0.786342557724416,1,3.96718470797109,0,1.10027602507663e-09,0,1.91507529249889e-09
2020-02-16,"ESRI",0,0.972450788622337,1,4.93963549659343,0,2.22161674067333e-09,0,4.13669203317222e-09
2020-02-17,"ESRI",0,1.20219141970791,1,6.14182691630134,0,4.48576614408756e-09,0,8.62245817725979e-09
2020-02-18,"ESRI",0,1.48542673486027,1,7.62725365116161,0,9.05741189785217e-09,0,1.7679870075112e-08
2020-02-19,"ESRI",0,1.8340955247279,1,9.46134917588951,0,1.82882271728504e-08,0,3.59680972479624e-08
2020-02-20,"ESRI",0,2.26259722971363,1,11.7239464056031,0,3.69265808928367e-08,0,7.28946781407991e-08
2020-02-21,"ESRI",1,2.78823014113506,2,14.5121765467382,0,7.4560118022713e-08,0,1.47454796163512e-07
2020-02-22,"ESRI",0,3.43168435158828,2,17.9438608983265,0,1.50547683135712e-07,0,2.98002479299224e-07
2020-02-23,"ESRI",1,4.21700707152562,3,22.1608679698521,0,3.03977588802546e-07,0,6.0198006810177e-07
2020-02-24,"ESRI",2,5.17053596214292,5,27.331403931995,0,6.1377480256544e-07,0,1.21575487066721e-06
2020-02-25,"ESRI",2,6.32114390464308,7,33.6525478366381,0,1.23930027125826e-06,0,2.45505514192547e-06
2020-02-26,"ESRI",4,7.69979768319575,11,41.3523455198338,0,2.50232684023025e-06,0,4.95738198215571e-06
2020-02-27,"ESRI",9,9.33858582460216,20,50.690931344436,0,5.05256053539858e-06,0,1.00099425175543e-05
2020-02-28,"ESRI",10,11.2692683459234,30,61.9601996903594,0,1.02018584860895e-05,0,2.02118010036438e-05
2020-02-29,"ESRI",13,13.521278990393,43,75.4814786807524,0,2.05990968833807e-05,0,4.08108978870245e-05
2020-03-01,"ESRI",22,16.1218646201173,65,91.6033433008696,0,4.15928890647471e-05,0,8.24037869517716e-05
2020-03-02,"ESRI",30,19.1154702808433,95,110.718813581713,0,8.39832977584899e-05,0,0.000166387084710262
2020-03-03,"ESRI",28,22.5660518523931,123,133.284865434106,0,0.000169578424267073,0,0.000335965508977335
2020-03-04,"ESRI",25,26.5556354964288,148,159.840500930535,0,0.000342415179137164,0,0.000678380688114499
2020-03-05,"ESRI",27,31.1901873439456,175,191.03068827448,0,0.000691418812704259,0,0.00136979950081876
2020-03-06,"ESRI",45,36.6074164674275,220,227.638104741908,0,0.00139623094198725,0,0.00276603044280601
2020-03-07,"ESRI",39,42.987247102995,259,270.625351844903,0,0.00282012382960399,0,0.00558615427241
2020-03-08,"ESRI",41,50.5624485024786,300,321.187800347382,0,0.00569831782981247,0,0.0112844721022225
2020-03-09,"ESRI",60,59.5077005905172,360,380.695500937899,1,0.0115203439717535,1,0.022804816073976
2020-03-10,"ESRI",88,69.8226087965608,448,450.518109734459,1,0.0233075823543818,2,0.0461123984283578
2020-03-11,"ESRI",71,81.368264848966,519,531.886374583425,0,0.0471970363310515,2,0.0933094347594093
2020-03-12,"ESRI",74,93.8227960496203,593,625.709170633046,0,0.0956709833766025,2,0.188980418136012
2020-03-13,"ESRI",107,106.638560145708,700,732.347730778754,1,0.193209025792132,3,0.382189443928143
2020-03-14,"ESRI",138,119.023032187817,838,851.370762966571,0,0.382719321468834,3,0.764908765396977
2020-03-15,"ESRI",111,129.962199062176,949,981.332962028746,1,0.731024947127974,4,1.49593371252495
2020-03-16,"ESRI",157,138.500022999642,1106,1119.83298502839,2,1.32365824427779,6,2.81959195680274
2020-03-17,"ESRI",122,144.371816491564,1228,1264.20480151995,0,2.23359500052092,6,5.05318695732366
2020-03-18,"ESRI",143,147.659398421379,1371,1411.86419994133,0,3.45311391769371,6,8.50630087501737
2020-03-19,"ESRI",168,148.638798040854,1539,1560.50299798218,4,4.80847889853178,10,13.3147797735491
2020-03-20,"ESRI",191,147.720921586883,1730,1708.22391956907,12,5.99454862713817,22,19.3093284006873
2020-03-21,"ESRI",133,145.390785597135,1863,1853.6147051662,9,6.81942285250557,31,26.1287512531929
2020-03-22,"ESRI",108,142.1553230444,1971,1995.7700282106,0,7.24107769360606,31,33.3698289467989
2020-03-23,"ESRI",158,138.474154331746,2129,2134.24418254235,9,7.34083294500689,40,40.7106618918058
2020-03-24,"ESRI",118,134.468300644732,2247,2268.71248318708,6,7.2676853250193,46,47.9783472168251
2020-03-25,"ESRI",133,130.082433570117,2380,2398.7949167572,13,7.18749611457954,59,55.1658433314047
2020-03-26,"ESRI",114,125.273766529546,2494,2524.06868328674,9,7.26271774086902,68,62.4285610722737
2020-03-27,"ESRI",129,120.016115776353,2623,2644.0847990631,6,7.60237310226665,74,70.0309341745403
2020-03-28,"ESRI",100,114.30155858657,2723,2758.38635764967,6,8.1840617486069,80,78.2149959231473
2020-03-29,"ESRI",87,108.141675759195,2810,2866.52803340886,7,8.96725041566091,87,87.1822463388082
2020-03-30,"ESRI",117,101.569045971416,2927,2968.09707938028,10,9.8974053995078,97,97.079651738316
2020-03-31,"ESRI",108,94.6818145512092,3035,3062.77889393149,13,10.8907066635743,110,107.97035840189
2020-04-01,"ESRI",108,87.6467729873464,3143,3150.42566691883,6,11.8239988868955,116,119.794357288786
2020-04-02,"ESRI",100,80.6163272121787,3243,3231.04199413101,15,12.5357971041305,131,132.330154392916
2020-04-03,"ESRI",79,73.7193276659387,3322,3304.76132179695,16,12.8959233668053,147,145.226077759721
2020-04-04,"ESRI",55,67.0601566159093,3377,3371.82147841286,11,12.9182705056683,158,158.14434826539
2020-04-05,"ESRI",36,60.7192168852222,3413,3432.54069529808,11,12.6650071950577,169,170.809355460447
2020-04-06,"ESRI",41,54.754487850817,3454,3487.2951831489,14,12.2138712569562,183,183.023226717404
2020-04-07,"ESRI",52,49.206010520673,3506,3536.50119366957,15,11.6451680491435,198,194.668394766547
2020-04-08,"ESRI",45,44.1039201754066,3551,3580.60511384498,15,11.0326642603067,213,205.701059026854
2020-04-09,"ESRI",44,39.4616021517881,3595,3620.06671599677,7,10.438872316727,220,216.139931343581
2020-04-10,"ESRI",40,35.276752170596,3635,3655.34346816736,9,9.89953539480613,229,226.039466738387
2020-04-11,"ESRI",25,31.535281517332,3660,3686.8787496847,4,9.40668053791254,233,235.4461472763
2020-04-12,"ESRI",22,28.2147980763319,3682,3715.09354776103,5,8.94792528948597,238,244.394072565786
2020-04-13,"ESRI",29,25.2875744631272,3711,3740.38112222415,12,8.51288353865189,250,252.906956104437
2020-04-14,"ESRI",24,22.7217119363836,3735,3763.10283416054,11,8.09288632039795,261,260.999842424835
2020-04-15,"ESRI",16,20.468485066153,3751,3783.57131922669,8,7.68080270833027,269,268.680645133166
2020-04-16,"ESRI",29,18.4752120818664,3780,3802.04653130856,8,7.27093291453043,277,275.951578047696
2020-04-17,"ESRI",25,16.6991488454676,3805,3818.74568015403,8,6.85817271614888,285,282.809750763845
2020-04-18,"ESRI",17,15.1057572124067,3822,3833.85143736643,5,6.43697919555752,290,289.246729959402
2020-04-19,"ESRI",14,13.6670887885231,3836,3847.51852615496,8,6.00356904825249,298,295.250299007655
2020-04-20,"ESRI",9,12.3605265725423,3845,3859.8790527275,3,5.55634164894208,301,300.806640656597
2020-04-21,"ESRI",6,11.1678287819194,3851,3871.04688150942,5,5.09587435784392,306,305.902515014441
2020-04-22,"ESRI",15,10.0780781803746,3866,3881.12495968979,5,4.6248444421177,311,310.527359456559
2020-04-23,"ESRI",13,9.08847241418118,3879,3890.21343210397,2,4.14785170506431,313,314.675211161623
2020-04-24,"ESRI",5,8.19544715493366,3884,3898.40887925891,5,3.67609995010863,318,318.351311111732
2020-04-25,"ESRI",5,7.39413545253067,3889,3905.80301471144,3,3.2317817254216,321,321.583092837153
2020-04-26,"ESRI",4,6.67881683605366,3893,3912.48183154749,5,2.83093522968837,326,324.414028066842
2020-04-27,"ESRI",4,6.04329012251653,3897,3918.52512167001,4,2.48195343979735,330,326.895981506639
2020-04-28,"ESRI",10,5.48117326721416,3907,3924.00629493722,1,2.18763918797314,331,329.083620694612
2020-04-29,"ESRI",5,4.98589993058922,3912,3928.99219486781,2,1.94723653134005,333,331.030857225952
2020-04-30,"ESRI",2,4.5499686672238,3914,3933.54216353503,1,1.75818544520677,334,332.789042671159
2020-05-01,"ESRI",1,4.16629930146601,3915,3937.7084628365,0,1.61505879132721,334,334.404101462486
2020-05-02,"ESRI",2,3.82870649129998,3917,3941.5371693278,1,1.50699023013789,335,335.911091692624
2020-05-03,"ESRI",2,3.53179566535691,3919,3945.06896499316,1,1.42493797645897,336,337.336029669083
2020-05-04,"ESRI",2,3.27087002434149,3921,3948.3398350175,1,1.36210280690448,337,338.698132475987
2020-05-05,"ESRI",0,3.04184838959823,3921,3951.3816834071,1,1.31315864069343,338,340.011291116681
2020-05-06,"ESRI",0,2.8411640246315,3921,3954.22284743173,1,1.27374608830293,339,341.285037204984
2020-05-07,"ESRI",1,2.66514949036967,3922,3956.8879969221,4,1.24014380614353,343,342.525181011127
2020-05-08,"ESRI",1,2.5101683392884,3923,3959.39816526139,2,1.20992394479405,345,343.735104955921
2020-05-09,"ESRI",0,2.37315350639448,3923,3961.77131876778,2,1.18346221639991,347,344.918567172321
2020-05-10,"ESRI",1,2.25152217641145,3924,3964.02284094419,1,1.16159073805176,348,346.080157910373
2020-05-11,"ESRI",4,2.1430867151266,3928,3966.16592765932,1,1.14510791824258,349,347.225265828616
2020-05-12,"ESRI",3,2.045983281655,3931,3968.21191094097,0,1.13481833636254,349,348.360084164978
2020-05-13,"ESRI",5,1.95861447166064,3936,3970.17052541264,0,1.13157940988005,349,349.491663574858
2020-05-14,"ESRI",5,1.87963726193112,3941,3972.05016267457,0,1.13635596610257,349,350.628019540961
2020-05-15,"ESRI",3,1.80797156869011,3944,3973.85813424326,1,1.14874697090777,350,351.776766511869
2020-05-16,"ESRI",2,1.74268606340661,3946,3975.60082030666,2,1.16352255915921,352,352.940289071028
2020-05-17,"ESRI",0,1.68296187076776,3946,3977.28378217743,1,1.17424485425597,353,354.114533925284
2020-05-18,"ESRI",5,1.62807534367453,3951,3978.91185752111,1,1.17427261983395,354,355.288806545118
2020-05-19,"ESRI",5,1.57738378530469,3956,3980.48924130641,3,1.15717381494713,357,356.445980360065
2020-05-20,"ESRI",4,1.53031361567857,3960,3982.01955492209,0,1.11748225967881,357,357.563462619744
2020-05-21,"ESRI",4,1.4863736200591,3964,3983.50592854215,3,1.05169117587346,360,358.615153795617
2020-05-22,"ESRI",2,1.44529722655823,3966,3984.95122576871,1,0.961312393384718,361,359.576466189002
2020-05-23,"ESRI",2,1.40692231777134,3968,3986.35814808648,1,0.856592807713331,362,360.433058996715
2020-05-24,"ESRI",0,1.37109996859398,3968,3987.72924805507,0,0.747928697985494,362,361.180987694701
2020-05-25,"ESRI",4,1.33769301345011,3972,3989.06694106852,0,0.643226877818038,362,361.824214572519
2020-05-26,"ESRI",0,1.30657521614872,3972,3990.37351628467,0,0.547682296155868,362,362.371896868675
2020-05-27,"ESRI",1,1.27763051431867,3973,3991.65114679899,0,0.464083443869534,362,362.835980312544
2020-05-28,"ESRI",1,1.25075301674289,3974,3992.90189981573,0,0.393376649524263,362,363.229356962068
2020-05-29,"ESRI",2,1.22586952705468,3976,3994.12776934279,0,0.334937949375752,362,363.564294911444
2020-05-30,"ESRI",1,1.20294257144619,3977,3995.33071191423,1,0.286633760671873,363,363.850928672116
2020-05-31,"ESRI",0,1.18194075229587,3977,3996.51265266653,0,0.246507651147129,363,364.097436323263
2020-06-01,"ESRI",3,1.16283715253266,3980,3997.67548981906,0,0.213013150191103,363,364.310449473454
2020-06-02,"ESRI",1,1.14560970180023,3981,3998.82109952086,0,0.184921858240514,363,364.495371331695
2020-06-03,"ESRI",2,1.13024155578712,3983,3999.95134107665,1,0.161253361828219,364,364.656624693523
2020-06-04,"ESRI",2,1.11672149596036,3985,4001.06806257261,0,0.141221517529533,364,364.797846211052
2020-06-05,"ESRI",2,1.10504987375569,3987,4002.17311244636,1,0.124194975160773,365,364.922041186213
2020-06-06,"ESRI",2,1.09525224689078,3989,4003.26836469325,0,0.109668408254432,365,365.031709594468
2020-06-07,"ESRI",1,1.08736458571141,3990,4004.35572927897,0,0.0972304040848402,365,365.128939998552
2020-06-08,"ESRI",0,1.08143012139452,3990,4005.43715940036,0,0.0865434786606674,365,365.215483477213
2020-06-09,"ESRI",1,1.07750048247492,3991,4006.51465988284,0,0.0773298171160711,365,365.292813294329
2020-06-10,"ESRI",0,1.07563693450622,3991,4007.59029681734,0,0.0693599333943132,365,365.362173227724
2020-06-11,"ESRI",1,1.07591174607858,3992,4008.66620856342,0,0.0624436200083845,365,365.424616847732
2020-06-12,"ESRI",0,1.07840805923581,3992,4009.74461662266,0,0.0564234392432893,365,365.481040286975
2020-06-13,"ESRI",2,1.08320505932954,3994,4010.82782168199,0,0.0511704018474038,365,365.532210688823
2020-06-14,"ESRI",1,1.09038624724602,3995,4011.91820792923,0,0.0465764749227524,365,365.578787163745
2020-06-15,"ESRI",0,1.10005187603518,3995,4013.01825980527,0,0.0425503999923023,365,365.621337563738
2020-06-16,"ESRI",1,1.1123208223456,3996,4014.13058062761,0,0.0390149131779824,365,365.660352476916
2020-06-17,"ESRI",0,1.12733256789113,3996,4015.2579131955,0,0.0359044547167347,365,365.696256931632
2020-06-18,"ESRI",1,1.14524949899304,3997,4016.4031626945,0,0.0331632774708801,365,365.729420209103
2020-06-19,"ESRI",0,1.16625910316512,3997,4017.56942179766,0,0.0307433985734002,365,365.760163607677
2020-06-20,"ESRI",1,1.19054484221038,3998,4018.75996663987,0,0.0286021585352609,365,365.788765766212
2020-06-21,"ESRI",0,1.21826522457763,3998,4019.97823186445,0,0.0267029280830894,365,365.815468694295
2020-06-22,"ESRI",0,1.2496004083099,3998,4021.22783227276,0,0.0250145528991141,365,365.840483247194
2020-06-23,"ESRI",1,1.28475860159583,3999,4022.51259087436,0,0.0235104545244817,365,365.863993701719
2020-06-24,"ESRI",1,1.32397814821598,4000,4023.83656902257,0,0.0221678904796026,365,365.886161592198
