"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"142",142,"2020/08/11",0.0238533298478885,0.00623435621822667,0,0.0142231547699221,0,0,0.000163595479407652,0.0239249555865209,0.0176905993682942,0.0301593118047475
"143",143,"2020/08/12",0.0239135996532228,0.00622588417067881,0,0.014262744271774,0,0,0.000163595479407652,0.0239514991875243,0.0177256150168454,0.0301773833582031
"144",144,"2020/08/13",0.0238941959779686,0.0062116660260013,0,0.0142614788146922,0,0,0.000161486384271327,0.0239779377742884,0.0177662717482871,0.0301896038002897
"145",145,"2020/08/14",0.0239512594441551,0.00619009973729965,0,0.0142485483457775,0,0,0.000160110275329943,0.0240042953165487,0.0178141955792491,0.0301943950538484
"146",146,"2020/08/15",0.0239512594441551,0.00619009973729965,0,0.0142485483457775,0,0,0.000160110275329943,0.0240305958920712,0.0178404961547715,0.0302206956293708
"147",147,"2020/08/16",0.0239512594441551,0.00619009973729965,0,0.0142485483457775,0,0,0.000160110275329943,0.0240568636859571,0.0178667639486574,0.0302469634232567
"148",148,"2020/08/17",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0240831229901902,0.0179163226082689,0.0302499233721115
"149",149,"2020/08/18",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0241093982034281,0.0179425978215069,0.0302761985853494
"150",150,"2020/08/19",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0241357138310408,0.0179689134491195,0.0303025142129621
"151",151,"2020/08/20",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0241620944853961,0.0179952941034748,0.0303288948673174
"152",152,"2020/08/21",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0241885648863969,0.0180217645044756,0.0303553652683181
"153",153,"2020/08/22",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0242151498622689,0.0180483494803476,0.0303819502441902
"154",154,"2020/08/23",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0242418742712345,0.0180750738893132,0.0304086746531558
"155",155,"2020/08/24",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0242687623352081,0.0181019619532868,0.0304355627171294
"156",156,"2020/08/25",0.0240180078235223,0.00616680038192129,0,0.0142351824236857,0,0,0.000160110275329943,0.0242958379750966,0.0181290375931753,0.0304626383570179
"157",157,"2020/08/26",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0243231252160408,0.0181754553618178,0.0304707950702638
"158",158,"2020/08/27",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0243506481935434,0.0182029783393204,0.0304983180477664
