"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-07-10,5517919,846,0.2364,0.64775186937712,1.999944,0.23639999999999,0.609757446941705,33645.9220187112,2806629.3178817,35742.4234732153,2855749.22384709,15000,0.609757446941705
2020-07-11,5517919,811,0.3699,0.669805222837768,2.999889,0.369900000000007,0.617790014457225,34089.152587838,2840718.47046953,36959.3096539575,2892708.53350105,15000,0.617790014457225
2020-07-12,5517919,753,0.5312,0.691039489759513,3.999936,0.531200000000006,0.626082806165677,34546.742117149,2875265.21258668,38130.9993029432,2930839.53280399,15000,0.626082806165677
2020-07-13,5517919,786,0.8906,0.710460554885087,7.000116,0.890599999999994,0.634624169375738,35018.047620576,2910283.26020726,39202.6379455096,2970042.1707495,15000,0.634624169375738
2020-07-14,5517919,798,1.2531,0.726989486288854,9.999738,1.2531,0.643401684731373,35502.3838081126,2945785.64401537,40114.6909919351,3010156.86174143,15000,0.643401684731373
2020-07-15,5517919,763,0.2621,0.739495662364706,1.999823,0.262099999999999,0.652402101282255,35999.0195030528,2981784.66351842,40804.771657798,3050961.63339923,15000,0.652402101282255
2020-07-16,5517919,734,0.545,0.747027023267323,4.0003,0.545000000000005,0.661612673384272,36507.2514110787,3018291.9149295,41220.346052002,3092181.97945123,15000,0.661612673384272
2020-07-17,5517919,651,1.0753,0.749898460487009,7.000203,1.07530000000001,0.671032397437332,37027.02415435,3055318.93908385,41378.7896319201,3133560.76908315,15000,0.671032397437332
2020-07-18,5517919,696,1.1494,0.74901427036489,7.999824,1.1494,0.680666768488386,37558.6409451066,3092877.58002896,41330.0007371756,3174890.76982033,15000,0.680666768488386
2020-07-19,5517919,790,1.8987,0.745342752142573,14.99973,1.8987,0.690521508496962,38102.4175164405,3130979.9975454,41127.4093355979,3216018.17915593,15000,0.690521508496962
2020-07-20,5517919,862,0.8121,0.739872889213743,7.000302,0.812099999999991,0.700602515706232,38658.6793286322,3169638.67687403,40825.5867297741,3256843.7658857,15000,0.700602515706232
2020-07-21,5517919,856,0.3505,0.73358453316414,3.00028,0.350499999999998,0.710915870697086,39227.7619032099,3208866.43877724,40478.6003365254,3297322.36622223,15000,0.710915870697086
