"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-07-16,10649800,1156,0.519,0.453521664175654,5.99964,0.519,0.452932213232608,48236.3748448463,3294041.14059115,48299.1501913788,3293935.94163703,15000,0.452932213232608
2020-07-17,10649800,1036,0.1931,0.456466562686894,2.000516,0.193100000000003,0.455887833645242,48551.1425075509,3342592.28309871,48612.7759930288,3342548.71763006,15000,0.455887833645242
2020-07-18,10649800,1074,0.5587,0.459192890143998,6.000438,0.558699999999992,0.458629731511793,48843.1491465429,3391435.43224525,48903.1244145555,3391451.84204462,15000,0.458629731511793
2020-07-19,10649800,1178,0.4244,0.461724896201266,4.999432,0.424400000000006,0.461181753601264,49114.9343950274,3440550.36664028,49172.7779956425,3440624.62004026,15000,0.461181753601264
2020-07-20,10649800,1130,0.2655,0.464087724024892,3.00015,0.265499999999999,0.463568623851103,49369.1313028947,3489919.49794317,49424.414433203,3490049.03447346,15000,0.463568623851103
2020-07-21,10649800,1204,0.5814,0.466307305227237,7.000056,0.581399999999996,0.465815842328408,49608.4555762908,3539527.95351946,49660.7953920902,3539709.82986556,15000,0.465815842328408
2020-07-22,10649800,1188,0.6734,0.468410268403351,7.999992,0.673400000000005,0.467949597370415,49835.6962207544,3589363.64974022,49884.7567644201,3589594.58662998,15000,0.467949597370415
2020-07-23,10649800,1383,0.5785,0.470423862229121,8.000655,0.578500000000004,0.469996691830518,50053.7076865666,3639417.35742678,50099.2004796769,3639693.78710965,15000,0.469996691830518
2020-07-24,10649800,1272,0.3931,0.472375901942087,5.000232,0.393099999999999,0.471984500093342,50265.4052909408,3689682.76271772,50307.0888050284,3690000.87591468,15000,0.471984500093342
2020-07-25,10649800,1171,0.427,0.474294900781595,5.00017,0.427000000000002,0.473941275675497,50473.7979768891,3740156.56069461,50511.4583434383,3740512.33425812,15000,0.473941275675497
2020-07-26,10649800,1280,0.625,0.476210044994719,8,0.625000000000002,0.475896131708241,50681.9862346642,3790838.54692928,50715.4173718476,3791227.75162997,15000,0.475896131708241
2020-07-27,10649800,1239,0.1614,0.478151008118415,1.999746,0.161399999999997,0.477878685041174,50893.1241995149,3841731.67112879,50922.126062595,3842149.87769256,15000,0.477878685041174
2020-07-28,10649800,1208,0.4967,0.480147949904594,6.000136,0.4967,0.479919048508734,51110.4188280832,3892842.08995687,51134.7963689395,3893284.6740615,15000,0.479919048508734
2020-07-29,10649800,1208,0.4139,0.482231542007783,4.999912,0.4139,0.482047857740938,51337.1327536944,3944179.22271057,51356.6947607448,3944641.36882225,15000,0.482047857740938
2020-07-30,10649800,1090,0.6422,0.484433013027783,6.99998,0.642200000000002,0.484296317287729,51576.5891985086,3995755.81190908,51591.1470214328,3996232.51584368,15000,0.484296317287729
2020-07-31,10649800,1066,0.0938,0.486784213528767,0.999908,0.0938000000000005,0.486696266691403,51832.179010101,4047587.99091918,51841.5451723866,4048074.06101607,15000,0.486696266691403
2020-08-01,10649800,840,0.5952,0.489317701507046,4.99968,0.595199999999998,0.489280265830132,52107.3697503774,4099695.36066956,52111.3565750974,4100185.41759116,15000,0.489280265830132
2020-08-02,10649800,1083,0.554,0.492066763733605,5.99982,0.553999999999999,0.492081543116795,52405.7001788525,4152101.06084841,52404.1262041014,4152589.54379526,15000,0.492081543116795
2020-08-03,10649800,1047,0.7641,0.495065416256803,8.000127,0.76409999999999,0.495133973683962,52730.7779293946,4204831.8387778,52723.476700517,4205313.02049578,15000,0.495133973683962
2020-08-04,10649800,999,0.7007,0.498348732841528,6.999993,0.700700000000002,0.498472499894739,53086.3242937899,4257918.16307159,53073.1433501571,4258386.16384594,15000,0.498472499894739
