"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-08-10,211049519,13494,1.9268,1.93981394152921,260.002392,NA,1.90540180716986,4021341.34904931,494635908.68633,4093967.99309234,493823415.620633,1000,1.90540180716986
2020-08-11,211049519,13206,2.1202,1.92667066616455,279.993612,NA,1.89504485516172,3999483.05165306,498635391.737983,4066229.17365438,497889644.794287,1000,1.89504485516172
2020-08-12,211049519,12042,1.9266,1.91316575896102,232.001172,1.95209360293944,1.88447072018964,3977166.39065608,502612558.128639,4037727.13195994,501927371.926247,1000,1.88447072018964
2020-08-13,211049519,11124,1.9417,1.89934913652624,215.994708,NA,1.87367937890583,3954391.31678293,506566949.445422,4008567.21676929,505935939.143017,1000,1.87367937890583
2020-08-14,211049519,10078,2.0937,1.88526967833018,211.003086,NA,1.86267153066724,3931159.30602316,510498108.751445,3978852.5879687,509914791.730985,1000,1.86267153066724
2020-08-15,211049519,8470,1.9244,1.87097515748677,162.99668,NA,1.8514547887274,3907486.42611164,514405595.177557,3948684.07048532,513863475.801471,1000,1.8514547887274
2020-08-16,211049519,9079,1.7293,1.85651218350076,157.003147,NA,1.84004126649549,3883398.24234023,518288993.419897,3918160.03345476,517781635.834925,1000,1.84004126649549
2020-08-17,211049519,9888,1.9114,1.84192615658792,188.999232,NA,1.82844303221585,3858920.22468057,522147913.644578,3887376.29381398,521669012.128739,1000,1.82844303221585
2020-08-18,211049519,9680,1.9835,1.82726123314215,192.0028,NA,1.8166720132378,3834077.54574599,525981991.190324,3856426.04341998,525525438.172159,1000,1.8166720132378
2020-08-19,211049519,9680,1.9112,1.812560301897,185.00416,NA,1.80473998593255,3808895.05951131,529790886.249835,3825399.79873857,529350837.970898,1000,1.80473998593255
2020-08-20,211049519,9238,1.6995,1.79786497030943,156.99981,NA,1.79265856626623,3783397.28141718,533574283.531252,3794385.37210754,533145223.343006,1000,1.79265856626623
2020-08-21,211049519,9010,1.7425,1.78321556068171,156.99925,NA,1.78043920102265,3757608.36984575,537331891.901098,3763467.8635519,536908691.206557,1000,1.78043920102265
2020-08-22,211049519,9096,1.781,1.76865111553133,161.99976,NA,1.76809315966805,3731552.10895133,541063444.010049,3732729.672117,540641420.878674,1000,1.76809315966805
2020-08-23,211049519,9699,1.5569,1.75420941171895,151.003731,NA,1.75563152684893,3705251.89282702,544768695.902876,3702250.52568558,544343671.40436,1000,1.75563152684893
2020-08-24,211049519,10018,1.5572,1.73992698285043,156.000296,NA,1.74306519551282,3678730.71098623,548447426.613863,3672107.52825704,548015778.932617,1000,1.74306519551282
2020-08-25,211049519,9979,1.6134,1.72583914947978,161.001186,NA,1.7304048606409,3652011.13513523,552099437.748998,3642375.22369077,551658154.156308,1000,1.7304048606409
2020-08-26,211049519,9645,1.6796,1.711980056656,161.99742,NA,1.71766101358004,3625115.30721119,555724553.056209,3613125.67494842,555271279.831256,1000,1.71766101358004
2020-08-27,211049519,9337,1.7136,1.69838271837661,159.998832,NA,1.70484393696157,3598064.92865805,559322617.984867,3584428.55791296,558855708.389169,1000,1.70484393696157
2020-08-28,211049519,8557,1.8698,1.68507906853529,159.998786,NA,1.69196370019258,3570881.25091105,562893499.235778,3556351.26891341,562412059.658083,1000,1.69196370019258
2020-08-29,211049519,8623,1.4264,1.67209438794746,122.998472,NA,1.67903015550538,3543585.06705905,566437084.302837,3528947.16298911,565941006.821072,1000,1.67903015550538
2020-08-30,211049519,9229,1.6687,1.65940923709877,154.004323,NA,1.66605293454969,3516196.70465251,569953281.00749,3502175.21313853,569443182.03421,1000,1.66605293454969
2020-08-31,211049519,9533,1.5525,1.64698413368117,147.999825,NA,1.65304144551203,3488736.01962378,573442017.027113,3475952.09214042,572919134.126351,1000,1.65304144551203
2020-09-01,211049519,9266,1.6836,1.63478062796511,156.002376,NA,1.64000487074572,3461222.39128542,576903239.418399,3450196.65202555,576369330.778376,1000,1.64000487074572
2020-09-02,211049519,9293,1.6356,1.6227613758799,151.996308,1.59995472188764,1.62695216489511,3433674.71837122,580336914.13677,3424830.07831231,579794160.856688,1000,1.62695216489511
2020-09-03,211049519,8576,1.889,1.61089009536993,162.00064,NA,1.61389205349676,3406111.41608412,583743025.552854,3399775.79789689,583193936.654585,1000,1.61389205349676
2020-09-04,211049519,7863,1.7169,1.59913153101843,134.999847,NA,1.60083286047408,3378550.05202448,587121575.604879,3374959.40439173,586568896.058977,1000,1.60083286047408
2020-09-05,211049519,7999,1.5877,1.58745142654194,127.000123,NA,1.58778121774606,3351004.62282541,590472580.227704,3350308.6000754,589919204.659052,1000,1.58778121774606
2020-09-06,211049519,8198,1.4516,1.57581650477805,119.002168,NA,1.57474283705422,3323487.18308989,593796067.410794,3325753.15365668,593244957.812709,1000,1.57474283705422
2020-09-07,211049519,9476,1.4669,1.56419445480243,139.003444,NA,1.56172327202988,3296009.45373013,597092076.864524,3301224.8730852,596546182.685794,1000,1.56172327202988
2020-09-08,211049519,9553,1.5702,1.55255392582119,150.001206,NA,1.54872792453437,3268582.83534847,600360659.699872,3276657.59266124,599822840.278456,1000,1.54872792453437
2020-09-09,211049519,9123,1.4907,1.54086452748984,135.996561,NA,1.53576204506538,3241218.40909505,603601878.108968,3251987.17370893,603074827.452165,1000,1.53576204506538
2020-09-10,211049519,8705,1.5279,1.52909683631216,133.003695,NA,1.52283073334074,3213926.9378998,606815805.046867,3227151.51808104,606301978.970246,1000,1.52283073334074
2020-09-11,211049519,7721,1.1397,1.51722240777048,87.996237,NA,1.50993893905185,3186718.86806263,610002523.91493,3202090.59375983,609504069.564005,1000,1.50993893905185
2020-09-12,211049519,7594,1.5539,1.50521379383386,118.003166,NA,1.49709146277939,3159604.33118596,613162128.246116,3176746.47180801,612680816.035813,1000,1.49709146277939
