"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"119",2020-08-12,0.0529447161383104,0.00563485413190897,0.0112675713569387,0.000804979161701281,0.050656036254611,0.049614428960716,0.0516976435485061,0.00564847426482549,0.00510000147063275,0.00619694705901822,0.0116121856027048,0.01058116374635,0.0126432074590596
"120",2020-08-13,0.0529447161383104,0.00563485413190897,0.0112675713569387,0.000804979161701281,0.0506563658677586,0.0496146804027567,0.0516980513327604,0.00564544976075565,0.00509021500968911,0.00620068451182219,0.0116091014825113,0.0105627943255858,0.0126554086394368
"121",2020-08-14,0.0529447161383104,0.00563485413190897,0.0112675713569387,0.000804979161701281,0.0506566792117699,0.0496149184456193,0.0516984399779204,0.00564612431776882,0.00508984786960754,0.0062024007659301,0.0115987767512459,0.0105487873695519,0.0126487661329398
"122",2020-08-15,0.0529447161383104,0.00563485413190897,0.0112675713569387,0.000804979161701281,0.0506569788002003,0.0496151444570761,0.0516988131433245,0.0056505043651988,0.00509924321523162,0.00620176551516598,0.0115810886454148,0.010540008889977,0.0126221684008527
"123",2020-08-16,0.0529447161383104,0.00563485413190897,0.0112675713569387,0.000804979161701281,0.0506572654648486,0.0496153596625222,0.051699171267175,0.00565783672050406,0.00511661482303345,0.00619905861797467,0.0115573365588445,0.0105358500169761,0.0125788231007129
"124",2020-08-17,0.0536317083213324,0.0056248888603675,0.0113208381805358,0.000803555551481071,0.0506575397845587,0.0496155651328106,0.0516995144363067,0.00566726683723192,0.00513964401158166,0.00619488966288219,0.0115290086350432,0.0105350188087255,0.012522998461361
"125",2020-08-18,0.0554300105750027,0.00575259018444509,0.0114337540091297,0.00082179859777787,0.0506578023381961,0.0496157618027694,0.0516998428736228,0.00567793750924739,0.00516576749271305,0.00619010752578173,0.0114975855345779,0.0105357981790521,0.0124593728901037
"126",2020-08-19,0.0561365735453266,0.00567264860197624,0.0113937887345836,0.000810378371710892,0.0506580537046474,0.0496159504898935,0.0517001569194013,0.00568898633257089,0.00519223836415348,0.00618573430098829,0.0114645355602103,0.0105361891519164,0.0123928819685042
"127",2020-08-20,0.0567110247143938,0.00558120966240609,0.0112848787447678,0.000797315666058013,0.0506582944628176,0.0496161319115355,0.0517004570140998,0.00569954447305704,0.00521623660302255,0.00618285234309153,0.0114313116629527,0.0105340930226625,0.012328530303243
"128",2020-08-21,0.0568020339305397,0.00562709827561045,0.0113307673579721,0.000803871182230064,0.0506585251916303,0.0496163067006033,0.0517007436826574,0.00570873675392895,0.00523505754601388,0.00618241596184401,0.0113993503024919,0.0105275780400167,0.0122711225649671
"129",2020-08-22,0.0567506059247272,0.00562471739244239,0.0113250140971043,0.000803531056063198,0.0506587464700255,0.0496164754197583,0.0517010175202928,0.00571568307961909,0.00524637589864929,0.00618499026058888,0.0113700721280993,0.0105152445169183,0.0122248997392802
"130",2020-08-23,0.0567796666345437,0.00562531116397532,0.011326458646401,0.000803615880567904,0.0506589588769588,0.04961663857412,0.0517012791797977,0.00571950120912112,0.00524852606144544,0.00619047635679679,0.0113448844453194,0.0104966351290987,0.0121931337615402
"131",2020-08-24,0.056867465514115,0.00562511200266663,0.0113332637800923,0.000803587428952376,0.0506591629914006,0.0496167966224766,0.0517015293603246,0.00571931088304243,0.0052406910370047,0.00619793072908016,0.0113251854392394,0.0104725605011192,0.0121778103773595
"132",2020-08-25,0.0573010599575415,0.00564357123900817,0.011486784006169,0.000806224462715453,0.0506593593923347,0.0496169499870025,0.0517017687976668,0.00571423929373465,0.00522290965535122,0.00620556893211807,0.0113123701368407,0.0104451959408998,0.0121795443327816
"133",2020-08-26,0.0576801108875208,0.00570546026289678,0.0116173635142629,0.000815065751842397,0.0506595486587573,0.0496170990614839,0.0517019982560307,0.0057034278673369,0.00519590260785564,0.00621095312681817,0.0113078381087275,0.0104178997314448,0.0121977764860103
"134",2020-08-27,0.0579865886829644,0.00587907830280435,0.0117746408302517,0.000839868328972051,0.0506597313696775,0.0496172442180558,0.0517022185212991,0.00568604030051276,0.00516080566199268,0.00621127493903283,0.0113130029344192,0.010394843545233,0.0122311623236053
"135",2020-08-28,0.0581076213972828,0.00584819187035858,0.0117451248924883,0.000835455981479797,0.0506599081041141,0.0496173858124448,0.0517024303957835,0.0056612717635068,0.00511891199127078,0.00620363153574282,0.0113293034855459,0.0103806129876687,0.0122779939834232
"136",2020-08-29,0.0577596285048942,0.00550838004627717,0.0127995674077202,0.000786911435182453,0.0506600794410973,0.0496175241877277,0.0517026346944668,0.00562835914553914,0.00507147792365125,0.00618524036742703,0.0113582171180354,0.0103798958675797,0.0123365383684911
"137",2020-08-30,0.0569622485177943,0.00540211436467983,0.0127455205665891,0.00077173062352569,0.0506602459596665,0.0496176596765986,0.0517028322427344,0.0055865921794099,0.00501959405384941,0.00615359030497039,0.0114012749082886,0.0103972917833853,0.0124052580331919
"138",2020-08-31,0.0576197552328596,0.00501155811148478,0.0123182794378025,0.000715936873069255,0.0506604082388701,0.0496177926021478,0.0517030238755924,0.00553532524070894,0.00496409677979429,0.0061065537016236,0.011460079120291,0.0104372150924482,0.0124829431481339
