"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"136",2020-08-04,0.0152338838756451,0.00247834872893028,0.00184484587199881,0.000354049818418612,0.0169257401148621,0.0160392435061876,0.0178122367235365,0.00229996874220107,0.0020666908057657,0.00253324667863644,0.00193057613425992,0.00132654137395369,0.00253461089456614
"137",2020-08-05,0.01562490125972,0.00251449886309665,0.00187175549331663,0.000359214123299521,0.0170005335454408,0.0161335316918367,0.0178675353990448,0.0023028692277788,0.00207277059278783,0.00253296786276977,0.00191510809146771,0.00132057140593585,0.00250964477699956
"138",2020-08-06,0.015937274335684,0.00256476873241085,0.00190917563512624,0.00036639553320155,0.017077214425429,0.0162305096217144,0.0179239192291436,0.00230434112379308,0.00207966407898678,0.00252901816859939,0.00190156709786008,0.00131797213956848,0.00248516205615169
"139",2020-08-07,0.015937274335684,0.00256476873241085,0.00190917563512624,0.00036639553320155,0.017155557045993,0.016329706992594,0.0179814070993919,0.00230453564921248,0.0020868006162108,0.00252227068221417,0.00188974629327116,0.00131737121006598,0.00246212137647634
"140",2020-08-08,0.0166518002654001,0.00255359882461237,0.00190086092216753,0.000364799832087481,0.0172353316856531,0.0164306206593528,0.0180400427119534,0.00230360637963296,0.00209349573055029,0.00251371702871564,0.00187944799965703,0.00131740785291051,0.00244148814640355
"141",2020-08-09,0.0187652746523183,0.00255942396065701,0.00190519706665774,0.000365631994379572,0.017316304393375,0.0165327161866361,0.0180998926001138,0.00230170844659344,0.00209899930587202,0.00250441758731485,0.00187048215872505,0.0013168219074548,0.00242414240999529
"142",2020-08-10,0.018502389304826,0.00227241917866556,0.00184898714601647,0.000324631311237936,0.0173982368029721,0.0166354304602724,0.0181610431456719,0.00229899783616653,0.00210256636235132,0.00249542930998174,0.00186266497990068,0.00131455218988873,0.00241077776991263
"143",2020-08-11,0.018502389304826,0.00227241917866556,0.00184898714601647,0.000324631311237936,0.0174808859798428,0.01673817589901,0.0182235960606757,0.00229563078992739,0.00210356067366122,0.00248770090619355,0.00185581778231347,0.00130983345131945,0.00240180211330749
"144",2020-08-12,0.018502389304826,0.00227241917866556,0.00184898714601647,0.000324631311237936,0.0175640043011308,0.0168403468524926,0.0182876617497689,0.00229176331018945,0.0021015817278095,0.0024819448925694,0.00184976601783207,0.00130227165580354,0.0023972603798606
"145",2020-08-13,0.018502389304826,0.00227241917866556,0.00184898714601647,0.000324631311237936,0.0176473393704549,0.016941328734502,0.0183533500064077,0.00228755077036981,0.00209657676885655,0.00247852477188307,0.00184433846497835,0.00129187643004228,0.00239680049991443
"146",2020-08-14,0.018502389304826,0.00227241917866556,0.00184898714601647,0.000324631311237936,0.0177306339683928,0.0170405102605556,0.0184207576762301,0.00228314763051484,0.002088886186115,0.00247740907491467,0.00183936658585578,0.00127904005379487,0.0023996931179167
"147",2020-08-15,0.018600924437333,0.00227026517720144,0.00184723451117821,0.000324323596743062,0.0178136260399321,0.0171372987791112,0.0184899533007531,0.00227870725738223,0.00207919676969202,0.00247821774507243,0.00183468404008022,0.00126446921162281,0.00240489886853762
"148",2020-08-16,0.0188318300477622,0.0022544748901177,0.00183438651283185,0.000322067841445385,0.017896048720113,0.0172311380875967,0.0185609593526294,0.00227438184803837,0.00206842765337925,0.00248033604269749,0.00183012635113232,0.00124908875691119,0.00241116394535346
"149",2020-08-17,0.0194108444286386,0.00224237259481057,0.00182453930300794,0.000320338942115796,0.0179776303990866,0.017321527374088,0.0186337334240851,0.00227032245568946,0.00205760188830958,0.00248304302306934,0.00182553072158265,0.00123393915330134,0.00241712228986397
"150",2020-08-18,0.0194108444286386,0.00224237259481057,0.00182453930300794,0.000320338942115796,0.0180580948277907,0.0174080392038637,0.0187081504517176,0.00226667911641672,0.00204774409029572,0.00248561414253771,0.00182073599428993,0.00122008230064303,0.00242138968793683
"151",2020-08-19,0.0195154196692591,0.00223986322999849,0.00182249752157706,0.000319980461428356,0.0181371612654123,0.0174903340505925,0.0187839884802321,0.00226360107562834,0.00203981500701902,0.00248738714423767,0.00181558275695234,0.00120852011791561,0.00242264539598907
