"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"161",2020-06-09,"Baleares","ESIB",1149460,0,0,2039,226,16503.9527382132,16346.3839930247,16663.0403458896,0,0,21.2672595017539,0.0143580052704863,0.0142209246020085,0.0144964073094232,0,0,1.85019570074242e-05
"162",2020-06-10,"Baleares","ESIB",1149460,1,0,2040,226,16504.9190654664,16347.3332692065,16664.0239647368,0,0,21.2672595017539,0.0143588459498081,0.0142217504473462,0.0144972630319775,0,0,1.85019570074242e-05
"163",2020-06-11,"Baleares","ESIB",1149460,0,0,2040,226,16498.1149110593,16340.586265291,16657.1621849745,0,0,21.2672595017539,0.0143529265142409,0.0142158807312051,0.0144912934638652,0,0,1.85019570074242e-05
"164",2020-06-12,"Baleares","ESIB",1149460,1,0,2041,226,16499.56662717,16342.0163127709,16658.6358546025,0,0,21.2672595017539,0.014354189469116,0.0142171248349407,0.0144925755177235,0,0,1.85019570074242e-05
"165",2020-06-13,"Baleares","ESIB",1149460,0,0,2041,226,16493.054190716,16335.5582655239,16652.0685804779,0,0,21.2672595017539,0.0143485238205036,0.0142115065035094,0.0144868621617785,0,0,1.85019570074242e-05
"166",2020-06-14,"Baleares","ESIB",1149460,0,0,2041,226,16486.6030440245,16329.1687222992,16645.5552363824,0,0,16.8570347812092,0.0143429114923743,0.0142059477687777,0.0144811957235418,0,0,1.46651773712954e-05
"167",2020-06-15,"Baleares","ESIB",1149460,0,0,2041,226,16480.346788834,16322.9644267545,16639.2465963508,0,0,0,0.0143374687147304,0.0142005501946605,0.0144757073724626,0,0,0
"168",2020-06-16,"Baleares","ESIB",1149460,0,0,2041,226,16474.3869232693,16317.0537038453,16633.2371899731,0,0,0,0.0143322837882739,0.0141954080210232,0.0144704793468003,0,0,0
"169",2020-06-17,"Baleares","ESIB",1149460,0,0,2041,226,16468.7702815302,16311.4829400352,16627.5743035064,0,0,0,0.0143273974575281,0.0141905616028702,0.0144655527843565,0,0,0
"170",2020-06-18,"Baleares","ESIB",1149460,0,0,2041,226,16463.5080514536,16306.2709676381,16622.2613311286,0,0,0,0.0143228194556171,0.01418602732382,0.0144609306379767,0,0,0
"171",2020-06-19,"Baleares","ESIB",1149460,0,0,2041,226,16458.5919561999,16301.3940747312,16617.3057309613,0,0,0,0.014318542581908,0.0141817845551226,0.0144566193960306,0,0,0
