"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"46475","2020/07/27",0,0,766,1,0,-1.24344978758018e-14,0,0.000149477844451496,2.10801279001004e-05,0.00105993787550783,0,-2.13483167469616e-20,0,582458
"46474","2020/07/28",0,0,766,1,0,-1.24344978758018e-14,0,0.000146942612852338,2.07215176242608e-05,0.00104201496547684,0,-2.13483167469616e-20,0,582458
"46473","2020/07/29",0,0,766,1,0,-1.24344978758018e-14,0,0.000144736365663146,2.04095545116751e-05,0.00102641219010402,0,-2.13483167469616e-20,0,582458
"46472","2020/07/30",0,0,766,1,0,-1.24344978758018e-14,0,0.000142806473540754,2.01366073352227e-05,0.00101276687505714,0,-2.13483167469616e-20,0,582458
"46471","2020/07/31",0,0,766,1,0,-1.24344978758018e-14,0,0.000141110236007691,1.98967342612711e-05,0.00100077220938238,0,-2.13483167469616e-20,0,582458
"46470","2020/08/01",0,0,766,1,0,-1.24344978758018e-14,0,0.00013961276300728,1.9684919022946e-05,0.000990185612234733,0,-2.13483167469616e-20,0,582458
"46469","2020/08/02",0,0,766,1,0,-1.24344978758018e-14,0,0.000138285348188599,1.94972708584406e-05,0.000980795602752964,0,-2.13483167469616e-20,0,582458
"46468","2020/08/03",0,0,766,1,0,-1.24344978758018e-14,0,0.000137104214651665,1.93302645272756e-05,0.00097244223682122,0,-2.13483167469616e-20,0,582458
"46467","2020/08/04",0,0,766,1,0,-1.24344978758018e-14,0,0.000136049542498727,1.91811803645737e-05,0.000964981177503487,0,-2.13483167469616e-20,0,582458
"46466","2020/08/05",0,0,766,1,0,-1.24344978758018e-14,0,0.000135104710107476,1.90475932797641e-05,0.000958298637792592,0,-2.13483167469616e-20,0,582458
"46465","2020/08/06",0,0,766,1,0,-1.24344978758018e-14,0,0.000134255698201097,1.89275256672789e-05,0.000952295234797872,0,-2.13483167469616e-20,0,582458
"46464","2020/08/07",0,0,766,1,0,-1.24344978758018e-14,0,0.000133490618610206,1.88193727996851e-05,0.000946883057507301,0,-2.13483167469616e-20,0,582458
"46463","2020/08/08",0,0,766,1,0,-1.24344978758018e-14,0,0.000132799339128879,1.87216306029344e-05,0.000941994041389893,0,-2.13483167469616e-20,0,582458
"46462","2020/08/09",0,0,766,1,0,-1.24344978758018e-14,0,0.000132173182904243,1.86331454356366e-05,0.000937563136582777,0,-2.13483167469616e-20,0,582458
"46461","2020/08/10",0,0,766,1,0,-1.24344978758018e-14,0,0.000131604686015691,1.85527924684877e-05,0.000933541051068546,0,-2.13483167469616e-20,0,582458
"46460","2020/08/11",0,0,766,1,0,-1.24344978758018e-14,0,0.000131087400779989,1.8479662439284e-05,0.000929882063577308,0,-2.13483167469616e-20,0,582458
"46459","2020/08/12",0,0,766,1,0,-1.24344978758018e-14,0,0.000130615735218301,1.84129667604387e-05,0.000926546520643949,0,-2.13483167469616e-20,0,582458
"46458","2020/08/13",0,0,766,1,0,-1.24344978758018e-14,0,0.000130184821299807,1.83520859765731e-05,0.000923496528868561,0,-2.13483167469616e-20,0,582458
"46457","2020/08/14",0,0,766,1,0,-1.24344978758018e-14,0,0.000129790406223054,1.82963520012164e-05,0.000920705370470866,0,-2.13483167469616e-20,0,582458
